RPPS,Nom,Prenom,FINESS,RaisonSociale,Commune,LibCommune,CodePostal,Specialite,Etablissement
810100547271,D'ESPARBES,PIERRE-GUILLAUME,,CABINET DU DR PIERRE-GUILLAUME D'ESPARBES,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002755121,LAVILLE,YANNICK,,CABINET DU DR YANNICK LAVILLE,33122,Cestas,33610,Spécialiste en Médecine Générale,non
810002767076,HAMMOUD,JAMAL,,CABINET DU DR JAMAL HAMMOUD,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810100842185,FLAHAUT,MORGANE,,CABINET DU DR MORGANE FLAHAUT,33478,Saint-Seurin-sur-l'Isle,33660,Spécialiste en Médecine Générale,non
810002752540,FILHO,MICHELLE-ANGE,,CABINET DU DR MICHELLE-ANGE FILHO,33550,Villenave-d'Ornon,33140,Spécialiste en Médecine Générale,non
810002773561,OUI,PIERRE,,CABINET DU DR PIERRE OUI,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810100356491,MAGNAN,GUILLAUME,,CABINET DU DR GUILLAUME MAGNAN,33227,Langon,33210,Spécialiste en Médecine Générale,non
810002764396,ROUSSEAU,JEAN-CHARLES,,CABINET DU DR JEAN-CHARLES ROUSSEAU,33032,Bassens,33530,Spécialiste en Médecine Générale,non
810004864046,IZARD,JEAN-MICHEL,,CABINET DU DR JEAN-MICHEL IZARD,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810100947711,BELAUBE,CLAIRE,,CABINET DU DR CLAIRE BELAUBE,33167,Floirac,33270,Spécialiste en Médecine Générale,non
810002770096,SOUBIE-NINET-ROSE,FLORENCE,330802356,CENTRE DEPARTEMENTAL PMI,33063,Bordeaux,33074,Spécialiste en Médecine Générale,oui
810004973649,CAPOROSSI,JEAN BAPTISTE,,CABINET DU DR JEAN BAPTISTE CAPOROSSI,33192,Gradignan,33170,Spécialiste en Médecine Générale,non
810100890762,ROUSSEL,ANNA-MAUD,330795188,MAISON D'ARRÊT - SMPR,33192,Gradignan,33173,Spécialiste en Médecine Générale,oui
810100794188,SOUBRAN,ETIENNE,,CABINET DU DR ETIENNE SOUBRAN,33063,Bordeaux,33100,Spécialiste en Médecine Générale,non
810002758448,BERGUA,GERARD,,CABINET DU DR GERARD BERGUA,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100492031,DE CAZES,FABRICE,,CABINET DU DR FABRICE DE CAZES,33433,Saint-Loubès,33450,Spécialiste en Médecine Générale,non
810003855292,GOHIER,CLAUDE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002759354,MUNCK,DIDIER,,CABINET DU DR DIDIER MUNCK,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810100559193,SYMPHOR,MARIE-ANNABEL,330791328,CENTRE PLANIFICATION EDUCATION,33063,Bordeaux,33300,Spécialiste en Médecine Générale,oui
810100070746,NOBLIA-ARGELAS,EMILIE,,CABINET DU DR EMILIE NOBLIA-ARGELAS,33236,Lège-Cap-Ferret,33950,Spécialiste en Médecine Générale,non
810100508083,VIGNES,PIERRE,,CABINET DU DR PIERRE VIGNES,33214,Lacanau,33680,Spécialiste en Médecine Générale,non
810002803095,KOBEH,DANIEL,,CABINET DU DR DANIEL KOBEH,33063,Bordeaux,33100,Spécialiste en Médecine Générale,non
810002823291,MARTRE,AYMERIC,,CABINET DU DR AYMERIC MARTRE,33413,Saint-Germain-du-Puch,33750,Spécialiste en Médecine Générale,non
810100834356,PROTHON,EMMANUEL,,CABINET DU DR EMMANUEL PROTHON,33081,Cadillac,33410,Spécialiste en Médecine Générale,non
810004586979,CHASSAGNOUX,CHRISTELLE,,CABINET DU DR CHRISTELLE CHASSAGNOUX,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810002810769,MOLIEXE,KARL,,CABINET DU DR KARL MOLIEXE,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810002329521,BERKENBAUM,CAROLE,330791708,CHRS - ASSOCIATION LAIQUE DU PRADO,33063,Bordeaux,33800,Spécialiste en Médecine Générale,oui
810002760139,SAINSARD-CHAMBERT,YVES,,CABINET DU DR YVES SAINSARD-CHAMBERT,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810002753365,DINEL,ERIC,,CABINET DU DR ERIC DINEL,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810002821311,FOURNIER,EMMANUEL,,CABINET DU DR EMMANUEL FOURNIER,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810002766508,CHARRIER,COLETTE,,CABINET DU DR COLETTE CHARRIER,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810002824182,HURTREL,STEPHANE,,CABINET DU DR STEPHANE HURTREL,33075,Bruges,33520,Spécialiste en Médecine Générale,non
810100559318,COLARD,MATHIEU,,CABINET DU DR MATHIEU COLARD,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810002755428,DECOURCELLE,JEAN-FRANCOIS,,CABINET DU DR JEAN-FRANCOIS DECOURCELLE,33333,Le Porge,33680,Spécialiste en Médecine Générale,non
810100309847,MORON,ESTELLE,,CABINET DU DR ZEID ISSANY,33273,Martignas-sur-Jalle,33127,Spécialiste en Médecine Générale,non
810002774130,KY,TCHOUAN,,CABINET DU DR TCHOUAN KY,33449,Saint-Médard-en-Jalles,33160,Spécialiste en Médecine Générale,non
810002762390,GUISO,ALAIN,,CABINET DU DR ALAIN GUISO,33071,Branne,33420,Spécialiste en Médecine Générale,non
810004067624,DULONG,MARION,,CABINET DU DR JEROME BROQUAIRE,33058,Blaye,33390,Spécialiste en Médecine Générale,non
810002749090,DUCOS,GERARD,,CABINET DU DR GERARD DUCOS,33122,Cestas,33610,Spécialiste en Médecine Générale,non
810100235125,FRIOT,ANNE-FLORE,,CABINET DU DR ANNE-FLORE FRIOT,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810002824471,REMARK,FRANCOIS,,CABINET DU DR FRANCOIS REMARK,33122,Cestas,33610,Spécialiste en Médecine Générale,non
810100479657,NDIAYE,COUMBA,330780495,CLINIQUE MUTUALISTE DU MEDOC,33240,Lesparre-Médoc,33340,Spécialiste en Médecine Générale,oui
810002760675,ETESSE,JEAN-PASCAL,330803669,EHPAD MAISON DE FONTAUDIN,33318,Pessac,33600,Spécialiste en Médecine Générale,oui
810002776937,LABEILLE,LAURENCE,,CABINET DU DR LAURENCE LABEILLE,33433,Saint-Loubès,33450,Spécialiste en Médecine Générale,non
810002749470,AUNOS,PATRICK,,CABINET DU DR PATRICK AUNOS,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810101061140,BONNET,CHARLOTTE,330781352,HOPITAL SAINT-ANDRE - CHU,33063,Bordeaux,33075,Neurologie,oui
810002755295,CARIES,VINCENT,,CABINET DU DR VINCENT CARIES,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810005185052,NADO,SEBASTIEN,,CABINET DU DR SEBASTIEN NADO,33063,Bordeaux,33082,Spécialiste en Médecine Générale,non
810003455234,DELAPORTE,JEAN-MARC,330783721,HOPITAL GARDEROSE,33243,Libourne,33505,Neurologie,oui
810002772555,FAVAREL-GARRIGUES,BERTRAND,,CABINET DU DR BERTRAND FAVAREL-GARRIGUES,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810002767308,MOULINE,JEAN-CHRISTOPHE,,CABINET DU DR JEAN-CHRISTOPHE MOULINE,33529,La Teste-de-Buch,33260,Neurologie,non
810002759487,BOURLEAUD,ALAIN,,CABINET DU DR ALAIN BOURLEAUD,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810100719151,DUMANGE,LAETITIA,,CABINET DU DR LAETITIA DUMANGE,33019,Audenge,33980,Spécialiste en Médecine Générale,non
810002772274,GONZALEZ,JEAN-LUC,330782632,EHPAD FONDATION ROUX,33545,Vertheuil,33180,Spécialiste en Médecine Générale,oui
810002776796,MAUDOUIT,HELENE,,CABINET DU DR HELENE MAUDOUIT,33162,Eysines,33320,Spécialiste en Médecine Générale,non
810002759834,DUFOURCQ-BRANA,MICHEL,,CABINET DU DR MICHEL DUFOURCQ-BRANA,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810100872349,MASSON,ETIENNE,,CABINET DU DR THIERRY DELMEULE,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810002810355,BOIGE,EMMANUEL,,CABINET DU DR EMMANUEL BOIGE,33529,La Teste-de-Buch,33260,Spécialiste en Médecine Générale,non
810004927355,VIDAL,MARIE-CLAIRE,330781154,KORIAN LES GRANDS CHENES,33063,Bordeaux,33021,Spécialiste en Médecine Générale,oui
810100950293,NGUYEN HUU,ALEXANDRE,,CABINET DU DR SYLVIE DUHAMEL,33063,Bordeaux,33100,Spécialiste en Médecine Générale,non
810002829397,QUEYROI,MARIE-SOPHIE,,CABINET DU DR MARIE-SOPHIE QUEYROI,33498,Salles,33770,Spécialiste en Médecine Générale,non
810002815123,BOTTE-BOULANGER,CLAIRE,,CABINET DU DR CLAIRE BOTTE-BOULANGER,33057,Blasimon,33540,Spécialiste en Médecine Générale,non
810002816618,OCA,KARINE,,CABINET DU DR KARINE OCA,33162,Eysines,33320,Spécialiste en Médecine Générale,non
810002748019,LACOUR,JEAN-CLAUDE,,CABINET DU DR JEAN-CLAUDE LACOUR,33058,Blaye,33390,Spécialiste en Médecine Générale,non
810100853513,BOUVIL,ALEXIA,,SELARL DU DOCTEUR MESNIER,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810100561835,LAFOSCADE,ANOUK,,CABINET DU DR ANOUK LAFOSCADE,33501,Saucats,33650,Spécialiste en Médecine Générale,non
810002823002,TOLEDO,JEAN-FRANCOIS,,CABINET DU DR JEAN-FRANCOIS TOLEDO,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100255362,MOULIN-COEYTAUX,EMILIE,,CABINET DU DR EMILIE MOULIN-COEYTAUX,33539,Vayres,33870,Spécialiste en Médecine Générale,non
810003945937,LOUISET,PIERRE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810002764784,PUZOS-BATS,CATHERINE,,CABINET DU DR CATHERINE PUZOS-BATS,33522,Talence,33400,Spécialiste en Médecine Générale,non
810002240751,BONNET-HERLANT,LAURENCE,,CABINET DU DR LAURENCE BONNET-HERLANT,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810100636819,LE CLAIRE,YANN,,CABINET DU DR YANN LE CLAIRE,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810002818846,ROY,CELINE,,AGENCE REGIONALE DE SANTE DE NOUVELLE-AQUITAINE,33063,Bordeaux,33063,Spécialiste en Médecine Générale,non
810100463289,BEGUE,ALEXANDRE,,CABINET DU DR ALEXANDRE BEGUE,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810100615532,HERIT,SYLVAIN,,CABINET DU DR SYLVAIN HERIT,33019,Audenge,33980,Spécialiste en Médecine Générale,non
810002754801,SALET,MICHEL,,CABINET DU DR MICHEL SALET,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810100402394,LAFFOND,JOSSELIN,,CABINET DU DR JOSSELIN LAFFOND,33449,Saint-Médard-en-Jalles,33160,Spécialiste en Médecine Générale,non
810002765344,MASSEYS,CHRISTOPHE,,CABINET DU DR CHRISTOPHE MASSEYS,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810002813128,FABRE,BRIGITTE,330781352,HOPITAL SAINT-ANDRE - CHU,33063,Bordeaux,33075,Spécialiste en Médecine Générale,oui
810100382331,NAEGELEN,AXELLE,,CABINET DU DR AXELLE NAEGELEN,33069,Le Bouscat,33110,Spécialiste en Médecine Générale,non
810002772407,DEVAUX,CLAIRE,,CABINET DU DR CLAIRE DEVAUX,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810002746203,GUILLOT,ALAIN,,CABINET DU DR ALAIN GUILLOT,33473,Saint-Savin,33920,Spécialiste en Médecine Générale,non
810002766409,SOURISSAUD,ANNE-MARIE,,CABINET DU DR ANNE-MARIE SOURISSAUD,33519,Le Taillan-Médoc,33320,Spécialiste en Médecine Générale,non
810100871986,DE LARY DE LATOUR,HUBERT,,CABINET DU DR HUBERT DE LARY DE LATOUR,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810002768314,JOSEPH,JEAN-PHILIPPE,,CABINET DU DR JEAN-PHILIPPE JOSEPH,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810100401503,BROQUET,EMILIE,330791328,CENTRE PLANIFICATION EDUCATION,33063,Bordeaux,33300,Spécialiste en Médecine Générale,oui
810002663705,LE NEEL,LOIC,,CABINET DU DR LOIC LE NEEL,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100475705,FAGEGALTIER,MARION,,CABINET DU DR MARION FAGEGALTIER,33449,Saint-Médard-en-Jalles,33160,Spécialiste en Médecine Générale,non
810004411707,CHEVROT,GUILLAUME,,ECOLE DE CIRQUE DE BORDEAUX - CENTRE CULTUREL DES ARTS DU CIRQUE,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810100327864,GARNERY,BENEDICTE,330000340,M.S.P.BX. BAGATELLE,33522,Talence,33401,Spécialiste en Médecine Générale,oui
810002767639,LITTNER,FRANCOIS,,CABINET DU DR FRANCOIS LITTNER,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002760246,PRIGENT,BRUNO,,CABINET DU DR BRUNO PRIGENT,33413,Saint-Germain-du-Puch,33750,Spécialiste en Médecine Générale,non
810002750593,ECHINARD,JEAN,,CABINET DU DR JEAN ECHINARD,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810100725265,HERAUD,JULIE,,CABINET DU DR JEAN-PHILIPPE JOSEPH,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810100271922,JEANNEAU,DAMIEN,,CABINET DU DR DAMIEN JEANNEAU,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810100686343,GOURLAT,NICOLAS,,CABINET DU DR NICOLAS GOURLAT,33200,Le Haillan,33185,Spécialiste en Médecine Générale,non
810002815990,LINDEN,LAWRENCE,,CABINET DU DR LAWRENCE LINDEN,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810100559268,FONTAINE,MAELLE,,CABINET DU DR MAELLE FONTAINE,33090,Canéjan,33610,Spécialiste en Médecine Générale,non
810000699917,LERAY,JEAN-MARTIN,,AHI 33 SERVICE DE SANTE AU TRAVAIL,33063,Bordeaux,33070,Spécialiste en Médecine Générale,non
810004086897,ZELY,STEPHANIE,330059072,C. S. CREPS BORDEAUX-AQUITAINE,33522,Talence,33405,Spécialiste en Médecine Générale,oui
810100584407,MESSANVI-AMENTOR,TONYI,330000613,CENTRE HOSPITALIER STE FOY LA GRANDE,33402,Sainte-Foy-la-Grande,33220,Spécialiste en Médecine Générale,oui
810002823671,BELET-MORERE,ALICE,,CABINET DU DR CATHERINE REYNES,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810100974053,ALLAHOUM,ANNE-CHARLOTTE,,CABINET DU DR ANNE-CHARLOTTE ALLAHOUM,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810100065357,SCHMITT,XAVIER,,CABINET DU DR XAVIER SCHMITT,33011,Arès,33740,Spécialiste en Médecine Générale,non
810100615482,MONCLUS-BAROS,INES,330000332,HOPITAL SUBURBAIN DU BOUSCAT,33069,Le Bouscat,33491,Spécialiste en Médecine Générale,oui
810002826278,PAILLOU,VIRGINIE,330790114,CSAPA GENERALISTE M. SEURISE - CEID,33063,Bordeaux,33000,Spécialiste en Médecine Générale,oui
810002810371,LABROUASSE,RAYMOND,,CABINET DU DR RAYMOND LABROUASSE,33090,Canéjan,33610,Spécialiste en Médecine Générale,non
810002762036,BOULESTREAU,VINCENT,,CABINET DU DR VINCENT BOULESTREAU,33449,Saint-Médard-en-Jalles,33160,Spécialiste en Médecine Générale,non
810002230794,LIZZUL-DESBONNET,NADINE,,CABINET DU DR NADINE LIZZUL-DESBONNET,33490,Saint-Vivien-de-Médoc,33590,Spécialiste en Médecine Générale,non
810002816980,DELPEU-LAUMONIER,KARINE,,CABINET DU DR KARINE DELPEU-LAUMONIER,33069,Le Bouscat,33110,Spécialiste en Médecine Générale,non
810002393865,MARICOURT-NGUYEN HUYNH,VIOLAINE,,CABINET DU DR VIOLAINE MARICOURT-NGUYEN HUYNH,33227,Langon,33210,Spécialiste en Médecine Générale,non
810100035251,ABRANTES,ESTELLE,,CABINET DU DR PIERRE OUI,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810100768539,KUSTER,CAROLINE,330780529,CLINIQUE MUTUALISTE DE PESSAC,33318,Pessac,33608,Spécialiste en Médecine Générale,oui
810100171874,PERRIN,LUC,330021619,COMMUNAUTÉ THERAPEUTIQUE DU FLEUVE,33030,Barsac,33720,Spécialiste en Médecine Générale,oui
810002763943,TRIOULAIRE,VINCENT,,CABINET DU DR VINCENT TRIOULAIRE,33240,Lesparre-Médoc,33340,Spécialiste en Médecine Générale,non
810002825031,MAURIET,NICOLAS,330780529,CLINIQUE MUTUALISTE DE PESSAC,33318,Pessac,33608,Spécialiste en Médecine Générale,oui
810002761178,CUGY,DIDIER,,CABINET DU DR DIDIER CUGY,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002766722,LEDUC,XAVIER,,CABINET DU DR XAVIER LEDUC,33063,Bordeaux,33100,Spécialiste en Médecine Générale,non
810100843381,PARRET,LISA,,CABINET DU DR LISA PARRET,33350,Rauzan,33420,Spécialiste en Médecine Générale,non
810002760204,GRAUZAM,FRANCOIS,,CABINET DU DR FRANCOIS GRAUZAM,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810100284735,POLI,MATHILDE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810100559185,BOURJAC,GILLES,,CABINET DU DR FRANCOIS GRAUZAM,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810100224244,VOLANTE,JEREMY,,CABINET DU DR JEREMY VOLANTE,33192,Gradignan,33170,Spécialiste en Médecine Générale,non
810003837662,BOLLEN,MARC,,CABINET DU DR MARC BOLLEN,33395,Saint-Estèphe,33180,Spécialiste en Médecine Générale,non
810004074687,CHAUMEIL,FRANCK,,CABINET DU DR FRANCK CHAUMEIL,33449,Saint-Médard-en-Jalles,33160,Spécialiste en Médecine Générale,non
810002820750,POUYANNE,JULIEN,,CABINET DU DR JULIEN POUYANNE,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002827953,BOUCHET,THOMAS,,CABINET DU DR THOMAS BOUCHET,33109,Castres-Gironde,33640,Spécialiste en Médecine Générale,non
810100356723,PROST,FLORIAN,,CABINET DU DR SOPHIE GIBERT,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810100926863,LABERNEDE,MAYLIS,,CABINET DU DR MAYLIS LABERNEDE,33039,Bègles,33130,Spécialiste en Médecine Générale,non
810100788255,RAMANA-BAILLOU,NISHI KRISHNA,,CABINET DU DR NISHI KRISHNA RAMANA-BAILLOU,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100305100,RUIZ,SOLENE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810100126159,MULLER,EILIKA,330032129,SAMSAH S.O.S HABITAT ET SOINS,33063,Bordeaux,33100,Spécialiste en Médecine Générale,oui
810002824372,PALUSSIERE,CELINE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002768728,BAUGIER,ERIC,,CABINET DU DR ERIC BAUGIER,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810100636751,DARTY,STEPHANE,,CABINET DU DR STEPHANE DARTY,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810002242922,BRUNET,ERIC,,CABINET DU DR ERIC BRUNET,33203,Hourtin,33990,Spécialiste en Médecine Générale,non
810004846324,LENAIN,JEAN-LUC,330057076,EHPAD ANNA HAMILTON,33523,Targon,33760,Spécialiste en Médecine Générale,oui
810002759883,SAINT-LOUBOUE,MICHEL,,CABINET DU DR MICHEL SAINT-LOUBOUE,33071,Branne,33420,Spécialiste en Médecine Générale,non
810002751336,AUPY,MICHEL,,CABINET DU DR MICHEL AUPY,33063,Bordeaux,33000,Neurologie,non
810100982080,BALLON,BENJAMIN,,CABINET DU DR BENJAMIN BALLON,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810101152725,LACAZE,MELANIE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002816410,MONROY,JOCELYNE,,CABINET DU DR JOCELYNE MONROY,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810004624895,DUPIN,BENEDICTE,330781428,EHPAD  TERRE-NEGRE,33063,Bordeaux,33000,Spécialiste en Médecine Générale,oui
810002813359,DUBERTRET,CATHERINE,,CABINET DU DR CATHERINE DUBERTRET,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810003928149,POULARD,AGNES,,CABINET DU DR AGNES POULARD,33550,Villenave-d'Ornon,33140,Spécialiste en Médecine Générale,non
810002813904,SAUVESTRE,PHILIPPE,,CABINET DU DR PHILIPPE SAUVESTRE,33032,Bassens,33530,Spécialiste en Médecine Générale,non
810100584423,MARA,MAHEFA,,CABINET DU DR MAHEFA MARA,33192,Gradignan,33170,Spécialiste en Médecine Générale,non
810100896280,BERREZAG,NARIMANE,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810002755378,MOULIN,PATRICK,,CABINET DU DR PATRICK MOULIN,33122,Cestas,33610,Spécialiste en Médecine Générale,non
810002760782,BARRABES,GENEVIEVE,,CABINET DU DR GENEVIEVE BARRABES,33501,Saucats,33650,Spécialiste en Médecine Générale,non
810100736932,VASQUEZ,CYRIL,,CABINET DU DR CYRIL VASQUEZ,33005,Andernos-les-Bains,33510,Spécialiste en Médecine Générale,non
810100171874,PERRIN,LUC,330780537,CENTRE MEDICO-CHIRURGICAL WALLERSTEIN,33011,Arès,33740,Spécialiste en Médecine Générale,oui
810100687465,LAGRAULA,QUITERIE,,CABINET DU DR QUITERIE LAGRAULA,33533,Toulenne,33210,Spécialiste en Médecine Générale,non
810100767622,CARRIE,ELISE,330000589,CH SUD GIRONDE - SITE LANGON,33227,Langon,33212,Spécialiste en Médecine Générale,oui
810004625041,PATTINSON,EMMA,,CABINET DU DR EMMA PATTINSON,33108,Castillon-la-Bataille,33350,Spécialiste en Médecine Générale,non
810002755048,VIAUD,BRIGITTE,330782616,EHPAD  CHATEAU GARDERES,33522,Talence,33400,Spécialiste en Médecine Générale,oui
810002770062,GROIZELEAU,DOMINIQUE,,CABINET DU DR DOMINIQUE GROIZELEAU,33143,Cubzac-les-Ponts,33240,Spécialiste en Médecine Générale,non
810002765385,AURIACOMBE,SOPHIE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810003831061,COTREL,OLIVIER,,CABINET DU DR OLIVIER COTREL,33138,Coutras,33230,Spécialiste en Médecine Générale,non
810100719193,DUFOUR,LAURINE,,CABINET DU DR LAURINE DUFOUR,33274,Martillac,33650,Spécialiste en Médecine Générale,non
810002753431,TRIQUET,CATHERINE,,CABINET DU DR CATHERINE TRIQUET,33159,Étauliers,33820,Spécialiste en Médecine Générale,non
810002551090,DUTERTRE,FRANCOIS,,CABINET DU DR FRANCOIS DUTERTRE,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810002758901,BLADOU,PHILIPPE,,CABINET DU DR PHILIPPE BLADOU,33199,Gujan-Mestras,33470,Spécialiste en Médecine Générale,non
810002822046,ROCHETEAU-DALL' ANESE,CELINE,,CABINET DU DR CELINE ROCHETEAU-DALL' ANESE,33122,Cestas,33610,Spécialiste en Médecine Générale,non
810100101848,ROLLIN,BRUNO,330780206,CLINIQUE D'ARCACHON,33529,La Teste-de-Buch,33164,Spécialiste en Médecine Générale,oui
810100413813,CHERIET,MONDHER,,CABINET DU DR MONDHER CHERIET,33249,Lormont,33310,Spécialiste en Médecine Générale,non
810100076198,FAGE,NICOLAS,,CABINET DU DR NICOLAS FAGE,33519,Le Taillan-Médoc,33320,Spécialiste en Médecine Générale,non
